PlaceId,Autor,Nota_Avaliacao,Comentario,Quando,Timestamp,FotoPerfil,Regiao
ChIJPf9IWVRazpQR9uB4sCXv6E8,mzk,5,"Muito boa a de catupiry com bacon, recomendo demais",2 months ago,2025-05-22 13:10:20+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUChLX2VngsfCC7P4JQPRdRfSyJPwLBwI58WhUdrtVJ1EwajlyO=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJPf9IWVRazpQR9uB4sCXv6E8,T.,3,"Demorou 1h30 para entregar e a pizza ainda veio virada. É a pizza mais barata do bairro, mas eles precisam melhorar muito a entrega.",11 months ago,2024-09-08 15:33:15+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWn8PlDwP0MwzwztJqkRjeQGQf1hgbkm-cFomIV5epSAk1KlVBS=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJPf9IWVRazpQR9uB4sCXv6E8,Heloisa Monteiro,5,"Sempre bem atenciosos e as pizzas são muito saborosas, bem quentinhas e com ótimos ingredientes.",10 months ago,2024-10-04 23:45:20+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVojCgXuhkWtnWjYGb71fFqMIaHhUEqUYaCCAS6nWiubCjojsH28g=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJPf9IWVRazpQR9uB4sCXv6E8,Bianca Guinezi Nardi,5,"Uma das melhores pizzas que já comi! Ingredientes de primeira qualidade, atendimento rápido e preço justo. Recomendo muito.",a year ago,2024-01-14 00:15:13+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXklr3OZ2CTP348OaEWbu5eMfGbcBr0RcDowIXXOUui_nmqLHLZ=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJM9_hMrFbzpQRsLBXtrsCIkY,Claudio Fukumori,4,"Restaurante que serve pratos feitos em sua maioria, seguindo o cardápio semanal paulistano. A comida é muito boa, um dia melhores PFs da região, certamente. O preço é maior que os butequinhos por aí, nada absurdo, acho que vale a pena.",3 months ago,2025-04-27 22:18:38+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWXmpLQyUJ1fiTPv7-xeCc7tGQhFqzbPMuMvyMiS_tC1DUWI6OQ=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJM9_hMrFbzpQRsLBXtrsCIkY,Juliana Santos,5,"Lugar aconchegante e família!!!
Comidas bem temperadas e deliciosas☺️",2 weeks ago,2025-07-27 19:19:46+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWuHSfd2260N32FSLFEuKCTlUfHnU1CLg3O53HLqeDaly9tFLs=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJM9_hMrFbzpQRsLBXtrsCIkY,Thiago Ferreira,5,"Gostaria de deixar meus parabéns para a crystal da saúde bar e restaurante! Fui muito bem atendido desde a recepção até o atendimento final. Profissionais altamente qualificados, atenciosos e cuidadosos, garantindo um serviço de excelência. A estrutura é moderna, e o ambiente transmite segurança e conforto. Sem dúvida, um restaurante de referência. Super indico!",5 months ago,2025-03-06 11:27:53+00:00,https://lh3.googleusercontent.com/a/ACg8ocKdNl5ByLTIi3SdWePHKQcY8-o-1JYUJU5otBEGLg0kT_Fq9g=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJM9_hMrFbzpQRsLBXtrsCIkY,Paulo Morais,5,"Melhor comida da região, saio da vila mariana para almoçar aqui, os sócios duas pessoa muito gente boa, chefe de cozinha o Luiz  e o Ary fica no balcão , vale muito a pena preço justo, comida sempre muito gostosa.",6 months ago,2025-01-25 17:44:30+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUH5DE99DDCHY1nDXPXcOGOIuHNrcJIqROi7i--Rxi9t70cCs7YoQ=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJM9_hMrFbzpQRsLBXtrsCIkY,Dhiancarlo De Oliveira Miranda,5,Lugar agradabilíssimo com atendimento personalizado e jeito familiar. A feijoada é coisa de maluco,a month ago,2025-06-26 22:32:42+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXZDFYA7opIAvsYYrczh3WTW3fnkV9z5pdmm8SF9XTxHa5skYOiRA=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJG-p_9lRazpQR1QzsCgA8j1E,B. Patterson,5,"Delicious, affordable food. And a friendly cast of characters that I enjoy seeing everyday when I go there.",a year ago,2024-05-23 07:12:54+00:00,https://lh3.googleusercontent.com/a-/ALV-UjW4s7gTgBvaZ3ZXomqpHWr4rlf4rmhv5bOjJiyWC2uK39z-WXE=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJG-p_9lRazpQR1QzsCgA8j1E,Robson Souza,5,Food is good. Friendly staff.,6 years ago,2018-10-05 17:25:16+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWfJttwb4jTZRCS5psb3xxtEBsndiXA-6TVV3J7lfXgaeMMe5Ej=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJG-p_9lRazpQR1QzsCgA8j1E,Eduardo G EdGT,4,Nice goods and a clean place.,6 years ago,2019-06-24 20:20:18+00:00,https://lh3.googleusercontent.com/a/ACg8ocJzkHU2LTZMJQvmyXM-uTsTIrlZ59YYTFGVmDeg2tAxsAvk5A=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJG-p_9lRazpQR1QzsCgA8j1E,Ronie Soares,5,Top,2 years ago,2022-10-30 08:31:21+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVxli6JSyUY_vuH9FZdx5ousKrDAn2ckS0mdZ2rdwFjKHZu0BB7=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJG-p_9lRazpQR1QzsCgA8j1E,Carlos Leal,5,Legal,a year ago,2023-12-09 20:19:03+00:00,https://lh3.googleusercontent.com/a/ACg8ocIWWdjJN5Ox_6foyWfvZmpScomJ9J28VoPNB7LPeBiAfvOlVw=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJKYUG3FRazpQR7JIf5jIzVkg,Robson Souza,5,Good place to have lunch. Prices are good and the home make style Brazilian food is tasteful.,7 years ago,2018-04-06 02:50:48+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWfJttwb4jTZRCS5psb3xxtEBsndiXA-6TVV3J7lfXgaeMMe5Ej=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJKYUG3FRazpQR7JIf5jIzVkg,Sandra Anjo Costa,1,"Atendimento da recepção horrível, estive no local hoje por volta das 13.30, atendente não sabe como tratar cliente, não recomendo",4 years ago,2021-03-03 17:27:11+00:00,https://lh3.googleusercontent.com/a/ACg8ocI7vl11zZRrg345w_egPb8eXNOvtMX9jJ-uDlj_MGWm2QDSGA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJKYUG3FRazpQR7JIf5jIzVkg,Cláudio Sartorelli,5,Top esfihas maravilhosas,3 years ago,2022-03-17 03:53:12+00:00,https://lh3.googleusercontent.com/a/ACg8ocJe4E86RwmaV2wzPksdkTC6lGkdd8R1L2S4M-jEqkAHVayQpA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJKYUG3FRazpQR7JIf5jIzVkg,Ronaldo Rocha,5,Pleasant,7 years ago,2017-11-25 16:10:12+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVm5FK7IdlSmV4tZzhgI674i284dB4GEleqwnulAhojGOvCEIPD=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJKYUG3FRazpQR7JIf5jIzVkg,Leonardo Duarte,5,,2 weeks ago,2025-07-28 03:25:32+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWrkOz-baesxbhTZKcg7bo6_uJ_GZJbi_14dHm61Ywdjp6CeM9G=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJbaC6Pl1azpQRnOUJmDqmjKo,Charine Estudillo,5,"Fui com meu esposo em um Domingo à noite, pedimos spaghetti à bolonhesa e o carbonara, não sei qual dos 2 estavam melhor. Adoramos e voltaremos para experimentar todos .",3 weeks ago,2025-07-18 00:00:41+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWSFk9Ho_Bf46XtiPbvprAZqve8gAmF2qgymq5Cbpo8FR15L3nVHw=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJbaC6Pl1azpQRnOUJmDqmjKo,Camila Dantas,5,"Saindo completamente satisfeita, encantada com os sabores! Massa perfeita, marcante e suave. Da pra sentir cada tempero. Combinações perfeitas!",5 months ago,2025-03-09 17:15:48+00:00,https://lh3.googleusercontent.com/a-/ALV-UjV1SpJah6xV2vIIgYwfkT1A0ulcaDaVdHg35mjqkAytcWs1NEa9=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJbaC6Pl1azpQRnOUJmDqmjKo,Fabiana Sanchez,5,"Moro no bairro já ha uns anos e nunca tinha visitado e me surpreendeu. Fui durante a semana no almoço e estava tranquilo o movimento. O ravioli verde estava maravilhoso e bem servido, molho muito agradável e excelente atendimento. Comprei um nhoque congelado pra fazer em casa e boas expectativas. Com certeza vou voltar, achei os preços ótimos! Parabéns a equipe!",8 months ago,2024-11-27 17:59:19+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWyh_b7yUimBdHwec_yMdyhNyMKAnJU9TaJ2pfDVSRU-gqYQzdV=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJbaC6Pl1azpQRnOUJmDqmjKo,Carol Tazima,5,"Ótima nova opção na região, a comida me surpreendeu, a massa é extremamente gostosa e tem muitas opções para almoço também, o preço é super justo e o local reformado é muito aconchegante, fomos super bem atendidos.",8 months ago,2024-11-23 18:19:01+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWTd5-Gb7dW7dB-zaIqWmCKe5aGu51M9442u3xQcPbyEB4b1H-u=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJbaC6Pl1azpQRnOUJmDqmjKo,Natasha Campaci,5,Comida muito boa! Me surpreendeu ❤️,4 weeks ago,2025-07-17 15:51:16+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVQ-C_qhbAPdgz6dtuftbaOmW9CRJG5xqVOF2gaB09EbhgFub-Q0g=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ20lmwP9bzpQRhh7sSPwBOMI,ERNIE TROCHE,5,Best Japanese Curry out of Japan… amazing. Every dish here is delicious. I recommend the karaage curry and the cream corn croquettes! I will be returning again this week to order this.,6 months ago,2025-01-28 14:08:22+00:00,https://lh3.googleusercontent.com/a/ACg8ocJzqsNJW7zWCcN36bSfhPHC_uv04TCwQ8UWjuFnP34i7rXGYg=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJ20lmwP9bzpQRhh7sSPwBOMI,Gian Mastrorosa,5,"Very nice restaurant with great curry. The rice is free to repeat, as well as the salad. The workers are very friendly. No negative points at all.",3 years ago,2021-10-12 17:14:37+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWKmHfrwQdlYlvuCOF7ZK--zuh9Uz3y8s_yaZukkigfO_idMFo=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJ20lmwP9bzpQRhh7sSPwBOMI,Alex Y,5,"Excelent food, good Japanese style Curry",a year ago,2024-07-17 12:53:55+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUU8p1WP6IOpZPvfgtTVWet_hS7YvwKHR8zch-6f-5FQ-CZJscM=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJ20lmwP9bzpQRhh7sSPwBOMI,Marcius Wada,5,Fantastic... Delicious traditional Japanese food.... Service is great with a real japanese Crew... Wonderful culinary experience 😍 love this place 💞,3 years ago,2021-09-24 19:14:29+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXEb9dn8n4_F0XwA7ryX9hU3_qf4HsRL5gNjLjYkGaM0OLUnVpy=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJ20lmwP9bzpQRhh7sSPwBOMI,cricri empessoa,3,"Eu já havia feito pedidos de entrega e achava ok, mas decidi ir à casa para ver se minha experiência mudava. Em relação à comida, sim, fica mais saboroso comer lá, mas mesmo assim, faltou quentura. Pedi um kare clássico e o kare em si estava morno e o gigante, idem. Ambos deveriam vir quentíssimos. Achei a porção pequena, apesar disso, passei a tarde toda sem fome. O esquema de atendimento é um tanto injusto, pois eles priorizam os grupos de 4 ou mais pessoas. A casa lota, então se você está de casal e depois de uns 20 minutos aparecer um grupo de 5 pessoas, eles serão privilegiados, e isso não tem relação com o formato das mesas, visto que todas são “destacáveis” (não sei bem como explicar). Depois que você entra e finalmente senta, vai levar mais uns 20-30 mine para chegar o prato, não tendo um cardápio extenso, não entendo a demora",a month ago,2025-07-03 21:45:30+00:00,https://lh3.googleusercontent.com/a/ACg8ocIECO21oj9PTekNJS_VvcaQjbxOU5KY1mKUI7eEJZbr1iJjCw=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJsdjrVFFazpQRYVBgIWn9dEo,Raymundo Pires,5,Authentic Amazonian food from Para state. Everything was delicious.,9 months ago,2024-11-09 18:50:30+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVFsXPyPfim4j28RVgvvkWRDbrpMlU3Hua9p6U1_SFScLHRuGNS=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJsdjrVFFazpQRYVBgIWn9dEo,Jose Gama,4,Is nice place to go for Northern food.,a year ago,2023-11-03 19:17:58+00:00,https://lh3.googleusercontent.com/a/ACg8ocIr2of8b16n8_o09SDm6GNDIuWwSmauRqMaXWxVm52A3mgjmg=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJsdjrVFFazpQRYVBgIWn9dEo,camilly luane,5,Top,5 years ago,2019-12-28 18:34:52+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUq53xuB0KLebjstFY72FZlobUE8xM2b0tHb07eJLsjSm2ih7Q=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJsdjrVFFazpQRYVBgIWn9dEo,Julia Ramos,5,Top!,6 years ago,2019-01-13 09:14:35+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUsXiPK3Thqv9JHp38XniSjno7Q5AO-FwThZYaLrIv-qYYi66XRrw=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJsdjrVFFazpQRYVBgIWn9dEo,Lar Espirita Luz Amor,5,TOP,4 years ago,2021-07-02 18:30:24+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVumo9X3HVUaU6CkD7EwMIDd0J27j_Omx1nK0wnkd4yHKomEJI=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJY0C4VFFazpQRkzReFi5g3A0,Jose Dias Palmeira Palmeira,5,Good,6 years ago,2019-01-05 11:22:20+00:00,https://lh3.googleusercontent.com/a/ACg8ocL-PgkU8t_tLbP3AX-hQLOzeiXfbb2GAZGuPzb36derbpiYtA=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJY0C4VFFazpQRkzReFi5g3A0,Fabio Massa Massa,4,Excellent,7 years ago,2018-02-15 16:43:35+00:00,https://lh3.googleusercontent.com/a/ACg8ocI-KteqbtrJIue22smyx63k5JdgPXuGOonPbieTAQWaBdAhIQ=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJY0C4VFFazpQRkzReFi5g3A0,Lucas Kiwamen,5,,7 years ago,2018-03-12 14:58:22+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWdBe_mFgK3broeKF6JhHfGuWi0H1qc4mp-X3BDe1KcaYN5P_zU=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJY0C4VFFazpQRkzReFi5g3A0,edilene araujo santos,5,,7 years ago,2018-03-07 20:05:07+00:00,https://lh3.googleusercontent.com/a/ACg8ocIAMLDWos8byUKuIjfwFhhAfzI7SM1xZP0MWswqrfFu27502g=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJY0C4VFFazpQRkzReFi5g3A0,Jonatan Santos,3,,7 years ago,2017-10-15 04:19:19+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWSPKq62XjXB-uBAMO01Ei_yjAbDq5d4JMurJSIimFDIFknTyPoDA=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJK9JGd2tbzpQRc0nwoIESg9A,Juliana Lopes,5,"Se você como eu, faz questão de um bolo macio, molhadinho, bem feito, muuuuito recheado, nada enjoativo e com ingredientes fresquinhos e de qualidade, pode fazer seu pedido sem medo que a Vânia é a pessoa certa! Se você não quer errar na escolha e quer fazer sucesso com os convidados servindo um bolo incrível, pode fechar com ela de olhos fechados. Eu nunca vi 1 só pessoa provar dos doces dela e não se apaixonar. É viciante, de verdade! Vale cada centavo e os preços são super justos! Ela aceita todos os desafios de confeiraria que a gente passa pra ela, talentosa demais! São mais de 10 anos comendo as guloseimas da Confeitos e Confetes! Ela sempre faz meus bolos e de toda a minha família, e o mundo ama! Quem não provou, tá perdendo tanto ... Obrigada por existir, Vânia!",2 years ago,2023-08-08 23:36:18+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVnHscZE8aWHe9oeSBZb3Zqa6r_aIAW1pVLzdRxKcO9igGFz1Ob2g=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJK9JGd2tbzpQRc0nwoIESg9A,Para Casa,5,Todos os bolos são maravilhosos e feitos com muito carinho! Nosso bolinho de aniversário de casamento ficou um mimo!!!🌷🌷🌷,11 months ago,2024-09-05 17:46:21+00:00,https://lh3.googleusercontent.com/a/ACg8ocIbjSMf9GEQ4n3cSTICfjiwlBBEeCcd9BHrXm1K-xf-SlNLjA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJK9JGd2tbzpQRc0nwoIESg9A,Carla Pelegrina,5,"Tudo na Confeitos & Confetes é  maravilhoso, sabor, qualidade, variedade e principalmente o amor que Vânia coloca em cada bolo que ela faz.",5 months ago,2025-02-25 15:52:36+00:00,https://lh3.googleusercontent.com/a/ACg8ocKeMF-XDixNNOfMVxza3CLS2oWn108-qU630jgBujkyOCD69w=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJK9JGd2tbzpQRc0nwoIESg9A,Vanessa,5,"É o segundo ano que peço bolo de aniversário da Confeitos e Confetes e a qualidade é excelente!

Da primeira vez pedi bolo red velvet, e docinhos variados. Agora pedi o bolo de creme com pêssegos.

O legal é que podemos escolher o tipo de massa (branca ou chocolate) e o tipo de bolo e cobertura. Eu amei poder customizar o bolo que é extremamente saboroso e não é enjoativo.

Sem contar que o atendimento pelo whatsapp é excelente, a Vania é uma ótima confeiteira, entregou o bolo no prazo combinado sendo que pedi de última hora.

Virei cliente fiel, com certeza!",11 months ago,2024-09-15 13:14:45+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWoL7I_ydzEr11cAWC95JI4WWDr9vupkBNkxF1JvxN_75Ner1qO=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJK9JGd2tbzpQRc0nwoIESg9A,Gracielle Tavares Reginato Leite,5,"Sem palavras para definir o quanto eu e todos os meus convidados ficamos satisfeitos com os produtos da Confeitos & Confetes - a beleza, o sabor, cada detalhe, tudo perfeito. Mas o que roubou o meu coração foi o brigadeiro, meu grande amor estava maravilhoso, perfeito. Melhor dizendo tudo estava divino Vânia. Parabéns pelo excelente trabalho!",a year ago,2024-08-12 17:15:10+00:00,https://lh3.googleusercontent.com/a/ACg8ocKL5PCcrZK4dwS93Oesr7UN2rGmgnevdXtVXsSSH15gVzM-VQ=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJv0dgXJ1bzpQReQtBchh9gQA,Rafael Moretti,4,"Comida boa, farta e com preço justo. Típico botecão/lanchonete paulistana que serve um bom PF. Os pratos individuais servem duas pessoas tranquilamente. No horário de almoço, sempre lotado: muita gente que trabalha nas imediações vai comer por lá.",a month ago,2025-07-08 14:40:25+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVny8KSM4m4actxgsGFSkZHei2Qyo2SPX4ztI5p7x8ctgSudNwv=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJv0dgXJ1bzpQReQtBchh9gQA,Jucenildo Faustino,5,"Comida de excelente qualidade, muito gostosa, realmente um ótimo local para refeições e para aquele encontro de amigos à noite e fins de semana.",a month ago,2025-07-01 23:44:30+00:00,https://lh3.googleusercontent.com/a/ACg8ocKeYaozRl3Iew50_Rc48_nT3PlynaqFTqw3eEaCEIlWcmDtUA=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJv0dgXJ1bzpQReQtBchh9gQA,Alexia De Carvalho,5,"Comida sempre muito gostosa e entrega rápida, já pedi marmita em cima do horário do meu almoço, pois tinha esquecido e eles conseguiram entregar rapidamente antes do meu horário de almoço,, somente elogios",4 weeks ago,2025-07-16 16:02:12+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWrilk0kahJtasV73jD6q9s5UbEOEPpy6yBaPG1-3TSov39YGV7aA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJv0dgXJ1bzpQReQtBchh9gQA,Vanessa Cicilini,5,"Recomendo!
Liguei e pedi 02 pratos para entrega, fui muito bem atendida. Chegou bem antes do prazo.
Comida caseira, muito boa. Pedi o peixe do dia.",3 months ago,2025-04-25 16:47:26+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXfEZ2COJg0hDTGtgvmGPYrWTEY_ZkMDW5FyWPcoYGMn2YM4Pre4Q=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJv0dgXJ1bzpQReQtBchh9gQA,Adriane Ossada,1,"Quando o restaurante era administrado pelo antigo dono  era excelente!! Depois que ele vendeu e os do os atuais compraram,caiu MUITO a qualidade do cuidado!!! Pela terceira vez que encomendei marmita, esquecem de colocar a farofa,esquecem de registrar o pedido, antes mandavam fritas junto com o filé de frango, atendimento caiu muito!!!!! Não recomendo mais",6 months ago,2025-01-24 16:37:46+00:00,https://lh3.googleusercontent.com/a/ACg8ocKoxyIyEQpQtKoXthsDcUTysof5KoGk1bS3Q9i-RIczUy0mcQ=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ-_t_8FRazpQRohPWAgu_SCU,Elizabeth Tanaka,3,Sempre como lá  quando estou com preguiça por que a comida é caseira e fazem um bife sem sal. Mas eu gosto mal passado e sempre vem bem passado.,2 years ago,2023-04-20 15:40:03+00:00,https://lh3.googleusercontent.com/a-/ALV-UjU-m-ra9YpBSzl2GVlFlYSCrzaTwPZDgErCIyTbRBC3H3RxLRTdLw=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJ-_t_8FRazpQRohPWAgu_SCU,Alexandre Zevzikovas,5,Local organizado com mesas para refeição e com espaço.,11 months ago,2024-09-05 19:50:37+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWp0VJu5v0wm-p67lqWEElOeNGDrK0AwXyznNtzDC8VT2RiizWxeQ=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJ-_t_8FRazpQRohPWAgu_SCU,André Galele,5,"Bar e lanchonete excelente, comida e salgados de qualidade, cerveja bem gelada, e uma grande variedade de bebidas",3 years ago,2022-05-20 22:27:07+00:00,https://lh3.googleusercontent.com/a-/ALV-UjW48CE1dqQUtXkX7-KU5njwZLtcBJElJEaEbDXv59HEFJgBtevA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ-_t_8FRazpQRohPWAgu_SCU,Lari S.,5,"Comida deliciosa e rapido atendimento, variedade de bebidas e otimo atendimento",3 years ago,2022-07-01 10:31:12+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWAWiseY72q1RQrbQsjsSjMObeFZP2iz13r4MY3hkzryyAATzI=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ-_t_8FRazpQRohPWAgu_SCU,Carlos Nascimento,5,Ambiente com comida boa e rápida. Preço bem acessível.,3 years ago,2022-02-02 17:07:32+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWBpGSIafHqqkGaV_AqsHkVtB2pttHB0M7zR1qX1dDR6FnEUMI=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJv7Awd1NazpQR1kLqNtJLLhY,william araujo,5,TOP,3 years ago,2022-08-05 19:47:20+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXwceFQYaBUtSLH6hStzwLU0PCatNiVLehPz_ZNdXsRqYgy7QDE_g=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJv7Awd1NazpQR1kLqNtJLLhY,Ufot Uboh Udoh,4,Good snacks to bite,3 years ago,2022-01-09 04:21:48+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWBlcvbsf4GoJYJ78P2tumlr-WWlDubYi0po_EB9GpOwxchszYf=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJv7Awd1NazpQR1kLqNtJLLhY,Everton de Mello,3,Ok,6 years ago,2019-04-09 03:35:16+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVV42q2Vssg5kfo5YxtwQFwSXO57pj3v0i4NvXy6jz962OBF_Rk=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJv7Awd1NazpQR1kLqNtJLLhY,Anderson Silva da costa,5,Execelente,3 years ago,2021-10-19 12:17:15+00:00,https://lh3.googleusercontent.com/a/ACg8ocLHMGsh47IspyIB-FoBRWpXXfWo2CLqNAJLIKzSJffJ1WkRVw=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJv7Awd1NazpQR1kLqNtJLLhY,Beneasilva Silva,5,"Lugar super acolhedor, já conheço há anos,adorava os bolinhos de bacalhau era muito bom.
Ir lá é relembrar momentos bons,tbm ver como o tempo passa rápido.
Como temos que agradecer cada dia de vida,cada oportunidade de ver um novo  amanhecer e poder fazer sempre o melhor a cada dia, obrigado ao universo, obrigado ao criador pela dádiva da vida",2 years ago,2022-11-24 07:54:02+00:00,https://lh3.googleusercontent.com/a-/ALV-UjW0snWfnAWAzgorxlP4rfe1RMgPOsFBcx0wqLAO1yrJ2yxLfYxHjQ=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJY7bk4DdazpQR4XXjEh6Vrco,Ingo Siegfried Kanegae Kohlmann,5,"Best pizza place, Arab food and Italian pasta in the region.
Amazing.
Try the 5 cheeses pizza or esfiha.",4 months ago,2025-03-25 02:31:47+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXrhYPporoLU9dfBs9DdMTFdFhpslhdSklnlNnn9qkJ0TlZCTiO=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
